0 50 500 500
243.856987313 367.362410286 2.1398125193 50 0.7853981633974483
193.652243335 16.0552858349 2.71568491106 80 0.7853981633974483
183.593771237 3.53990143307 1.13070858703 80 0.7853981633974483
195.538951666 260.877008602 5.42541733679 50 0.7853981633974483
494.902083174 72.6107297913 3.79565057962 80 0.7853981633974483
413.320886033 445.63343984 5.54085110772 80 0.7853981633974483
242.449389711 32.5144550162 0.243721158001 50 0.7853981633974483
18.1762377449 407.359725956 0.559854773182 50 0.7853981633974483
200.839537091 455.823706303 1.16253991016 50 0.7853981633974483
317.412158985 3.33029637478 6.27798386172 50 0.7853981633974483
416.318194519 141.147618762 2.4270617276 50 0.7853981633974483
199.769339582 232.021790152 4.77107511171 80 0.7853981633974483
349.022582893 101.548730625 1.82090513026 50 0.7853981633974483
489.53563933 460.814909689 3.2923525754 80 0.7853981633974483
480.585797721 355.227450455 1.30998388742 80 0.7853981633974483
232.863067034 106.505659774 6.00802350594 80 0.7853981633974483
62.8969952656 331.716962264 5.84080670772 50 0.7853981633974483
101.089883525 91.8952482038 3.15535063667 80 0.7853981633974483
331.844007893 417.840655907 0.969442059119 50 0.7853981633974483
482.354566708 167.230219725 2.34066678904 50 0.7853981633974483
356.236519947 57.409326361 1.12468816673 50 0.7853981633974483
202.662760991 140.790626209 4.00915322671 50 0.7853981633974483
192.779195718 216.992575637 0.846831701177 50 0.7853981633974483
409.780959184 199.391992778 3.7559531279 80 0.7853981633974483
365.401746566 493.391533253 3.8418072368 80 0.7853981633974483
368.940631565 246.816606904 5.28592626634 80 0.7853981633974483
29.855002427 218.850792712 4.33108993477 80 0.7853981633974483
353.413018196 77.0418338632 6.21102188949 80 0.7853981633974483
86.8371392302 346.241447318 4.40879973998 80 0.7853981633974483
249.477700206 487.97867169 2.26870262785 80 0.7853981633974483
296.552643668 183.814540757 1.34697127443 80 0.7853981633974483
497.143655164 249.511258063 0.778768238588 80 0.7853981633974483
404.591735819 32.0974970344 3.77676920337 80 0.7853981633974483
333.370770574 94.5634034711 5.54278041093 50 0.7853981633974483
447.241909918 452.02220203 1.62534987432 80 0.7853981633974483
182.64815009 468.937982363 5.73802755543 80 0.7853981633974483
61.1798523268 197.761378165 1.78750833263 80 0.7853981633974483
74.3224440534 55.0827999247 6.1168661896 80 0.7853981633974483
476.929748559 471.544234443 3.79140160173 50 0.7853981633974483
422.799079618 261.634245462 3.75925734583 50 0.7853981633974483
425.970073938 129.018593279 0.528425935331 80 0.7853981633974483
432.094353901 256.7036653 5.64682517576 80 0.7853981633974483
457.769980742 324.465141216 4.26839337079 80 0.7853981633974483
441.570942038 87.3514458001 1.32988045591 80 0.7853981633974483
224.831965328 251.987700754 3.22898264591 50 0.7853981633974483
282.198811283 217.895031577 0.577510301365 80 0.7853981633974483
447.944817302 342.32245884 5.11157468937 50 0.7853981633974483
372.371860475 356.159755467 0.866343916259 80 0.7853981633974483
413.461210305 280.169537443 1.63927992392 50 0.7853981633974483
93.7841376509 497.4036746 6.20805589372 80 0.7853981633974483
