0 30 500 500
370.07150354 34.9557008878 6.27497662223 80 0.7853981633974483
-431.773609998 60.8676985605 3.95613459813 50 0.7853981633974483
224.481083332 98.7057762823 3.10455241841 80 0.7853981633974483
351.852009885 8.0046459282 4.05910709216 80 0.7853981633974483
-43.8220698386 85.1591116747 3.68849919053 80 0.7853981633974483
246.942163499 264.575397016 2.23318548851 50 0.7853981633974483
-470.263539907 -338.785961391 0.83893479283 50 0.7853981633974483
-268.306112274 102.791074616 0.682811887545 80 0.7853981633974483
61.3037426344 55.893837769 1.58407258399 80 0.7853981633974483
273.247269186 26.3207082369 5.81710821723 80 0.7853981633974483
83.2066138194 48.3086833798 5.9365860141 80 0.7853981633974483
58.2617673463 75.7426996289 2.21663243048 50 0.7853981633974483
476.502381396 220.569604432 1.38373057064 50 0.7853981633974483
88.6232119434 165.768197951 3.20008610461 80 0.7853981633974483
99.2118498467 331.65097482 5.97627459932 80 0.7853981633974483
-25.3094362545 186.167011166 3.25399533054 80 0.7853981633974483
207.508294172 -121.764105013 5.76673133144 80 0.7853981633974483
350.894433935 413.999900493 1.0992368376 50 0.7853981633974483
220.258652837 12.5059115801 6.21318941579 50 0.7853981633974483
40.0691228715 77.3993270665 1.46120804706 80 0.7853981633974483
244.24009316 13.8896251361 0.368506299977 80 0.7853981633974483
183.013704061 235.391405009 5.10171878067 80 0.7853981633974483
187.026863959 89.2236611616 5.72785830586 50 0.7853981633974483
113.335082974 -430.388710779 5.26000853649 50 0.7853981633974483
117.934705494 86.1920906264 3.12642645719 80 0.7853981633974483
110.86004668 -133.490861449 6.03994110191 50 0.7853981633974483
-0.631283550765 -233.51176241 5.62892961396 50 0.7853981633974483
74.5990941527 219.033181619 0.120890257893 80 0.7853981633974483
301.37797232 234.982677833 5.18633300883 80 0.7853981633974483
69.1251616006 275.649220353 5.33646960658 50 0.7853981633974483
