0 100 500 500
192.696051112 176.679312459 3.58846284264 80 0.7853981633974483
-311.353144976 387.494245472 1.76544550061 50 0.7853981633974483
-317.579359369 468.374313529 2.31563366193 80 0.7853981633974483
206.497477541 212.245902649 2.97365511665 50 0.7853981633974483
22.7538928491 493.397005845 4.56477645215 50 0.7853981633974483
51.1965745235 25.7329154163 5.72138852405 80 0.7853981633974483
-157.750928047 466.171496069 3.5939764679 80 0.7853981633974483
325.432394926 240.70063379 2.19131022645 50 0.7853981633974483
30.3356104137 245.200275328 5.66606847399 50 0.7853981633974483
28.7970164038 82.9856073906 2.80122571939 80 0.7853981633974483
218.613758008 368.181954927 1.54594548945 80 0.7853981633974483
114.991982789 377.312831509 0.776281629361 80 0.7853981633974483
185.486407644 140.021798696 3.39001840974 50 0.7853981633974483
243.341793084 397.391581345 4.16802612689 80 0.7853981633974483
228.988022859 -36.893887261 0.481141527617 50 0.7853981633974483
82.3441331281 371.405466784 1.72521365103 50 0.7853981633974483
17.2738292319 63.6286400693 1.55267298761 80 0.7853981633974483
243.029902595 28.3082382182 3.71961950334 80 0.7853981633974483
281.320528529 132.419024437 0.0557997610864 50 0.7853981633974483
109.156688758 24.348638933 5.33787593317 50 0.7853981633974483
227.997955349 50.2981747011 2.64718413581 50 0.7853981633974483
-440.132285791 349.176164158 1.63166447844 80 0.7853981633974483
4.69940269252 202.342659969 2.24906340986 80 0.7853981633974483
-177.251919732 481.058448048 0.0771468858703 50 0.7853981633974483
135.470822253 -413.508757577 1.23937366241 50 0.7853981633974483
409.012923194 134.62080942 0.136458992591 80 0.7853981633974483
42.5722297354 279.540501718 5.17234743429 80 0.7853981633974483
164.798357185 66.2767161412 2.12204035563 80 0.7853981633974483
-206.535127689 7.40719793468 0.485296340218 80 0.7853981633974483
197.12921208 449.394392079 3.80532905877 80 0.7853981633974483
112.877192749 45.8307040761 0.250300556177 80 0.7853981633974483
208.189608167 183.75418716 5.78177095114 80 0.7853981633974483
77.0094643586 386.832123773 4.55213740101 80 0.7853981633974483
199.976590949 80.357421423 5.30949975095 80 0.7853981633974483
88.4815449872 483.117253673 1.59489638891 80 0.7853981633974483
-16.843943412 369.852447696 4.00254136122 80 0.7853981633974483
67.4004286894 298.562159813 5.72731266792 80 0.7853981633974483
80.9466216992 282.178730806 1.72372663466 80 0.7853981633974483
127.002906887 -24.3115816352 1.02728160493 50 0.7853981633974483
450.552074348 4.91581174447 5.49526042171 80 0.7853981633974483
-120.95190514 320.169975841 4.91998348264 80 0.7853981633974483
158.751982159 102.56625191 5.19875544248 50 0.7853981633974483
408.104490475 16.8947236297 5.52246520234 80 0.7853981633974483
13.9682023958 84.9407146269 3.58701293334 80 0.7853981633974483
90.2146628813 139.053998242 4.33912488108 50 0.7853981633974483
223.662944977 428.74909999 0.138767348642 80 0.7853981633974483
17.1280266352 206.426353598 3.13354958768 80 0.7853981633974483
258.033974794 127.214473551 4.69430057444 80 0.7853981633974483
113.523079087 53.1673716379 4.13003373035 80 0.7853981633974483
1.79923298859 154.323568924 3.7302677339 80 0.7853981633974483
