0 90 500 500
313.721800174 131.57481286 0.886828169554 50 0.7853981633974483
378.265957687 337.47230704 4.12123186825 50 0.7853981633974483
351.297549918 262.299537417 0.765842649342 80 0.7853981633974483
246.588668421 211.849537957 3.35362421051 80 0.7853981633974483
176.819836197 111.170226463 4.18168786228 50 0.7853981633974483
141.662073934 298.227946679 0.66572312594 80 0.7853981633974483
291.611165911 186.867336032 0.0275388698236 80 0.7853981633974483
373.132369286 328.423672154 3.47060494371 80 0.7853981633974483
157.903047652 130.835436915 3.0365829792 80 0.7853981633974483
285.757298698 340.048558314 2.1154067079 50 0.7853981633974483
256.215111838 304.570800775 4.81987492761 50 0.7853981633974483
284.065777308 314.100364108 0.343153878029 80 0.7853981633974483
268.395154077 275.280776374 2.74575004296 80 0.7853981633974483
410.230044914 322.075917441 2.93854322193 50 0.7853981633974483
234.382858595 278.785155409 3.27461750994 80 0.7853981633974483
164.1803214 393.023766219 0.309356257222 50 0.7853981633974483
40.2959275352 211.388785053 5.11877121905 80 0.7853981633974483
292.896777833 351.297448166 4.00000335277 80 0.7853981633974483
111.454634916 225.533291136 5.79167823302 80 0.7853981633974483
397.356091585 248.172143797 0.102387261583 80 0.7853981633974483
368.856767321 194.664782028 1.24875020196 50 0.7853981633974483
346.600574101 260.568501221 4.67160964325 50 0.7853981633974483
382.699429891 156.602458649 3.2121120707 80 0.7853981633974483
297.216915028 249.034731933 4.33501541432 80 0.7853981633974483
236.35309173 359.738113515 3.14089255832 80 0.7853981633974483
343.10222064 198.183980948 3.75849357489 80 0.7853981633974483
140.155987517 125.680038585 4.57034981446 50 0.7853981633974483
306.6857382 51.3647079556 5.1735493787 50 0.7853981633974483
373.650157838 275.26421657 5.94400487805 50 0.7853981633974483
209.856495981 115.583760235 0.200952784998 80 0.7853981633974483
207.583759874 183.403685688 4.78961017517 80 0.7853981633974483
396.487586569 156.756848294 2.15771443011 80 0.7853981633974483
179.843067628 166.969249712 3.57359516348 50 0.7853981633974483
381.424432799 287.490238878 3.98256744826 80 0.7853981633974483
213.491498538 426.970355903 5.16315865033 50 0.7853981633974483
175.529082594 129.31179893 0.343849370462 80 0.7853981633974483
20.6355864874 282.152034551 5.10322558922 50 0.7853981633974483
180.258962774 256.146112318 2.2119485189 80 0.7853981633974483
325.766124069 402.507816789 3.20316851593 50 0.7853981633974483
391.959331221 369.269549742 3.6104062485 80 0.7853981633974483
21.9608539846 362.612041211 4.6190214932 80 0.7853981633974483
259.607992124 278.450328204 2.32738959466 50 0.7853981633974483
277.720928841 383.158706084 5.35099817229 50 0.7853981633974483
66.8008028974 301.212260382 1.41338482976 80 0.7853981633974483
156.197527988 421.128977536 4.70063447058 80 0.7853981633974483
265.167278355 410.044304242 1.6382602581 80 0.7853981633974483
233.499696549 182.616120737 6.02538670636 80 0.7853981633974483
280.172517701 215.999139815 2.81620947 80 0.7853981633974483
281.737810478 353.136079338 6.01022833879 80 0.7853981633974483
166.361333248 60.753941412 3.70856477131 80 0.7853981633974483
174.280733716 179.521974199 5.48552764477 80 0.7853981633974483
340.309941479 462.520137332 0.952044743272 80 0.7853981633974483
21.2239133085 207.122092725 4.31523776126 50 0.7853981633974483
250.539281857 303.522841026 2.69958236574 80 0.7853981633974483
202.362930618 102.591678095 4.55975800211 50 0.7853981633974483
305.046843131 401.132881905 2.77968487545 80 0.7853981633974483
327.365047176 186.953049801 5.44687483408 80 0.7853981633974483
142.157488782 275.53736788 5.65627332935 80 0.7853981633974483
287.737643744 129.169375768 0.166007315282 80 0.7853981633974483
233.467804066 199.371909085 3.82600517152 50 0.7853981633974483
275.10001352 326.180101435 0.4097009093 80 0.7853981633974483
155.594325298 273.86387539 2.06026365741 50 0.7853981633974483
273.346486502 92.9011672215 1.52522219774 80 0.7853981633974483
292.284088658 19.6112150289 1.29162779218 50 0.7853981633974483
223.994113827 81.2157501023 0.247203130877 80 0.7853981633974483
308.877357077 401.655717712 5.73175173668 80 0.7853981633974483
157.861515865 270.955333915 5.63299650305 50 0.7853981633974483
287.0403599 268.306035637 5.11730907867 50 0.7853981633974483
290.278590495 394.937561866 5.30663174973 80 0.7853981633974483
261.364792332 364.281522725 3.28473902447 50 0.7853981633974483
1.43252043095 215.999970912 2.70556496043 80 0.7853981633974483
339.097503769 180.022588159 2.30826383462 80 0.7853981633974483
341.951803205 305.990767979 5.42590413058 80 0.7853981633974483
241.270554054 369.797192266 0.491053436638 50 0.7853981633974483
178.127363742 160.409710873 0.203266290464 80 0.7853981633974483
161.225272327 232.321092901 1.24575812232 50 0.7853981633974483
313.194671019 303.395904589 4.17895557199 50 0.7853981633974483
301.68645091 177.173207357 1.93865064003 80 0.7853981633974483
291.999274551 183.502407295 0.877322772503 50 0.7853981633974483
399.995610468 199.550739257 1.01545058327 50 0.7853981633974483
355.206228181 322.159829616 4.90600045261 80 0.7853981633974483
306.679764751 318.59620698 4.62650236735 50 0.7853981633974483
312.746004869 389.821872066 0.3840406828 80 0.7853981633974483
213.199288067 150.513409468 4.92768703104 50 0.7853981633974483
290.325392127 278.135837819 1.39202600303 50 0.7853981633974483
271.316210314 309.253594882 0.900798446632 80 0.7853981633974483
261.53360794 348.715008815 4.85405611645 50 0.7853981633974483
96.417563049 229.97597277 4.67059805628 80 0.7853981633974483
250.470060158 363.721023196 2.56301342022 50 0.7853981633974483
318.278512957 287.070610394 1.21065504598 80 0.7853981633974483
