0 70 500 500
249.08196689 326.26252656 3.56047422629 80 0.7853981633974483
79.3839795334 364.979041116 0.67413159327 80 0.7853981633974483
303.081108903 332.642833134 3.05265126646 80 0.7853981633974483
169.132675705 309.03754947 2.0578679892 80 0.7853981633974483
264.204482484 209.728509995 5.74819352796 50 0.7853981633974483
143.489583189 196.755554292 0.0657125895691 50 0.7853981633974483
266.89577987 216.227957156 6.2651281577 80 0.7853981633974483
133.406934567 347.495009126 2.34801576198 80 0.7853981633974483
326.050857198 318.195502103 1.73127570984 50 0.7853981633974483
110.036190416 165.719485507 2.74334244519 80 0.7853981633974483
269.53501638 13.4246103821 2.96560566724 80 0.7853981633974483
246.93587623 213.153795622 5.06625708782 50 0.7853981633974483
58.4558874044 290.416642756 5.36299805987 80 0.7853981633974483
196.384975016 380.048797591 4.49747510622 80 0.7853981633974483
240.710057958 168.451684415 0.718372355248 80 0.7853981633974483
287.940284244 77.3119250284 6.10969980876 80 0.7853981633974483
289.804344361 183.343295505 4.10723274348 50 0.7853981633974483
223.027332475 345.360644769 5.03682811785 80 0.7853981633974483
222.435627315 250.89299272 4.50448976544 80 0.7853981633974483
336.015306895 338.121747805 4.93072825349 80 0.7853981633974483
270.837666329 168.972637087 1.56760858371 80 0.7853981633974483
368.224320519 214.082648178 0.0621704618113 80 0.7853981633974483
213.856044351 318.439731709 4.96849684508 50 0.7853981633974483
131.675972276 230.899312034 3.33055458358 50 0.7853981633974483
296.130196474 194.57923761 2.3899737998 80 0.7853981633974483
177.530989354 245.456188094 0.365501475644 80 0.7853981633974483
250.453269372 82.2711438067 2.10586489127 50 0.7853981633974483
376.47006917 308.255595298 4.00585786624 50 0.7853981633974483
217.530538602 362.720929794 0.805233387926 80 0.7853981633974483
239.725868834 138.101095618 3.71187638346 50 0.7853981633974483
59.4912043717 117.772562445 1.8470260093 80 0.7853981633974483
118.783448349 70.6565325959 6.21647583507 50 0.7853981633974483
217.262961216 264.687285995 0.648311066314 50 0.7853981633974483
-33.6290435292 209.56522367 5.01958670519 80 0.7853981633974483
153.35305568 305.959944158 5.80263027575 80 0.7853981633974483
233.235774407 223.060485116 5.79872132225 50 0.7853981633974483
65.6836103182 150.665172125 6.27272683507 50 0.7853981633974483
425.989271565 251.074000012 1.71684216373 80 0.7853981633974483
369.557019891 248.307792566 2.10189384566 50 0.7853981633974483
344.446853289 209.460588781 2.37871955585 80 0.7853981633974483
304.417988916 140.744589437 4.82850994869 80 0.7853981633974483
171.753338065 418.446117739 5.31723114091 80 0.7853981633974483
257.438835122 313.965700094 3.07196378841 50 0.7853981633974483
119.917493188 496.966018146 3.75917026066 80 0.7853981633974483
239.904309307 124.648691892 2.23171543608 80 0.7853981633974483
434.900029279 282.364461573 5.67916024456 80 0.7853981633974483
171.851006521 235.117593184 5.55667813508 50 0.7853981633974483
219.219819154 396.932853932 4.67432227676 50 0.7853981633974483
358.50831724 110.151901433 4.76052449811 80 0.7853981633974483
208.408632646 400.64992442 1.72171640667 50 0.7853981633974483
244.565479816 202.020635974 5.52638999008 80 0.7853981633974483
192.610179721 239.006349556 4.09923379091 50 0.7853981633974483
253.241811708 262.343863416 0.843956670415 50 0.7853981633974483
345.982677683 149.010445314 1.33289206835 80 0.7853981633974483
477.218995447 384.091974933 3.79339151297 80 0.7853981633974483
391.129289005 239.737937127 4.7589936236 50 0.7853981633974483
286.322544884 88.1019665652 3.18801355808 50 0.7853981633974483
211.944844145 305.946884587 1.27877703858 80 0.7853981633974483
281.060058898 362.117440328 4.44267429402 50 0.7853981633974483
331.666238891 286.746388624 0.154154285816 50 0.7853981633974483
178.009061266 129.043335938 2.81576489546 80 0.7853981633974483
166.655940999 443.78538339 4.79952766345 50 0.7853981633974483
147.504468982 176.793410953 2.54043412113 50 0.7853981633974483
231.408675166 160.407115459 1.82605188927 80 0.7853981633974483
314.639480743 128.197820896 1.28665158083 80 0.7853981633974483
174.210766684 188.377904341 0.122442073373 50 0.7853981633974483
301.083386739 314.419572154 5.49951957814 80 0.7853981633974483
268.205020214 213.229000452 4.64040317327 80 0.7853981633974483
444.571027387 217.396296923 2.10966666877 80 0.7853981633974483
235.71932959 188.114635383 1.9019224539 80 0.7853981633974483
