0 90 500 500
187.981925822 206.265621075 1.0779758158 80 0.7853981633974483
363.693091755 164.02307622 0.156546572197 80 0.7853981633974483
284.432182071 211.442742148 0.784332062868 80 0.7853981633974483
376.429587905 278.92723223 3.54840687582 80 0.7853981633974483
141.794855224 266.713046761 3.72672911242 80 0.7853981633974483
316.59011401 341.840714547 0.144527367484 50 0.7853981633974483
225.287163645 489.490292817 4.56615771916 50 0.7853981633974483
241.395541413 245.044574834 1.30795880535 80 0.7853981633974483
116.358416796 461.97818158 4.54362534089 50 0.7853981633974483
290.96294488 137.495588301 4.07776414615 80 0.7853981633974483
192.58156785 216.977547256 6.08109624285 80 0.7853981633974483
443.158622159 321.12210876 4.56363067612 80 0.7853981633974483
343.131237261 294.470827193 0.661802526583 80 0.7853981633974483
346.285207307 131.842380282 1.60472478669 80 0.7853981633974483
423.348244375 115.737988046 1.31709120303 80 0.7853981633974483
129.158924297 347.170782974 5.10877021154 50 0.7853981633974483
383.616749715 246.159720862 0.186394135551 50 0.7853981633974483
122.830554382 339.885465924 4.41589827859 80 0.7853981633974483
130.49125418 155.151785242 2.03486928344 80 0.7853981633974483
312.809405752 315.523058271 2.31944239799 80 0.7853981633974483
115.598638494 310.649028773 5.03897629898 50 0.7853981633974483
188.806787579 426.739453345 5.72688833129 80 0.7853981633974483
275.612533494 35.0134668266 3.31036273637 50 0.7853981633974483
335.89213252 261.823667053 0.365157181183 80 0.7853981633974483
184.755251753 336.648514701 0.316353021586 80 0.7853981633974483
338.087561077 230.677497533 2.1844423647 50 0.7853981633974483
266.696774972 170.925779027 0.192498564367 80 0.7853981633974483
267.901902095 41.1740498904 1.29911187903 50 0.7853981633974483
259.94828599 314.024481136 4.1195203712 50 0.7853981633974483
210.67684027 175.355882336 1.54342767736 80 0.7853981633974483
90.6908837736 239.264821872 1.23423849277 50 0.7853981633974483
174.670334231 174.583965413 2.28710343583 50 0.7853981633974483
130.629250073 308.598150615 5.98050891054 80 0.7853981633974483
302.741408777 181.375900899 1.17368860071 80 0.7853981633974483
83.6361076857 175.949489617 2.16229160259 50 0.7853981633974483
342.88343023 137.579674434 2.95420469632 80 0.7853981633974483
267.484727606 269.424208057 2.57068436724 80 0.7853981633974483
205.067220889 208.33825259 4.46517734402 50 0.7853981633974483
152.544852692 365.564069286 4.01291380073 50 0.7853981633974483
439.24313002 198.431311929 0.445394501095 50 0.7853981633974483
141.577206576 290.598775126 2.34359725716 80 0.7853981633974483
418.019454621 163.628966646 5.15529796575 80 0.7853981633974483
206.704400962 382.248043562 5.22948842857 80 0.7853981633974483
397.753974834 314.815627087 4.24951138258 80 0.7853981633974483
402.020065829 91.2557992808 2.23783190598 80 0.7853981633974483
313.219288113 182.472361051 6.24577772482 80 0.7853981633974483
86.0868536399 289.16287397 5.22853905915 50 0.7853981633974483
175.8035059 213.982958071 5.57344752951 50 0.7853981633974483
208.484577243 161.317049209 4.6766280312 50 0.7853981633974483
277.515256697 237.908954778 5.03761757514 80 0.7853981633974483
249.915678197 291.591337866 3.24238419887 80 0.7853981633974483
321.62632194 363.643351591 3.25978542188 50 0.7853981633974483
484.012171984 265.458581035 0.783102872979 50 0.7853981633974483
310.7094634 250.240234138 0.551388430407 50 0.7853981633974483
299.382923348 330.461111416 5.92539413548 80 0.7853981633974483
126.711049582 307.84982802 0.696615510545 80 0.7853981633974483
481.358531352 236.093859942 1.01756121292 80 0.7853981633974483
413.784667289 168.506936451 0.117661309914 80 0.7853981633974483
186.858066574 322.041804923 2.17717670367 80 0.7853981633974483
278.218791431 284.498201264 1.00924017044 50 0.7853981633974483
267.159814711 447.231981565 0.873341478826 80 0.7853981633974483
237.698769846 240.734590515 2.10915143103 80 0.7853981633974483
384.919848489 255.850184376 0.224599143028 80 0.7853981633974483
370.241388196 342.36719138 3.77168665068 50 0.7853981633974483
347.683276215 185.641745195 5.53483585006 80 0.7853981633974483
493.379379939 244.574992668 5.15220891984 80 0.7853981633974483
174.150488926 382.393843534 6.06902042224 80 0.7853981633974483
309.566213181 142.100263521 2.14470876621 80 0.7853981633974483
419.386156423 326.000328199 5.55132500279 80 0.7853981633974483
213.92582648 90.3642688859 4.86439402002 80 0.7853981633974483
193.15786837 247.425734197 1.61562039666 80 0.7853981633974483
236.680572096 308.01231542 4.90140462776 50 0.7853981633974483
267.678353128 163.15119677 5.41206698586 80 0.7853981633974483
136.963820299 205.249415739 6.12533952281 50 0.7853981633974483
292.991314004 77.3290147674 3.21562585705 80 0.7853981633974483
312.809704774 217.766164103 3.73337951048 50 0.7853981633974483
244.69555969 249.256024108 1.1545616648 50 0.7853981633974483
115.550842072 298.723817172 3.00594434856 80 0.7853981633974483
101.655474761 198.514021352 4.59428161864 50 0.7853981633974483
103.202886441 277.190915928 2.64600691618 50 0.7853981633974483
144.940030976 140.149049448 4.99446722188 50 0.7853981633974483
335.762998511 271.286187818 4.81151352757 50 0.7853981633974483
284.458896555 422.569757932 3.32938650315 50 0.7853981633974483
306.614454113 341.531811268 4.13772403163 50 0.7853981633974483
269.951272778 331.213824747 4.29854821086 50 0.7853981633974483
250.794903852 130.855180706 1.12376919145 80 0.7853981633974483
479.821665703 108.978476858 0.748791986805 50 0.7853981633974483
265.404772054 147.878816772 5.61183661018 80 0.7853981633974483
255.313390775 253.270453199 2.43909945483 80 0.7853981633974483
231.678931372 201.134561567 5.34514262927 80 0.7853981633974483
