0 40 500 500
-20.1915988554 88.8234630791 0.170417967147 50 0.7853981633974483
-76.816185834 46.5446696775 3.58525729659 80 0.7853981633974483
69.59476223 -186.838567813 4.67837693295 50 0.7853981633974483
-408.475614357 -289.887435329 1.25246303878 80 0.7853981633974483
-300.455421661 331.220129266 2.97645598894 50 0.7853981633974483
144.991499292 -6.17204912244 3.34132849095 80 0.7853981633974483
329.681433631 419.439978995 2.00656769948 50 0.7853981633974483
148.301050959 46.197902708 5.65051634603 50 0.7853981633974483
97.0070828262 -274.024845606 3.65095947653 80 0.7853981633974483
322.777349453 218.677947766 1.86266276889 50 0.7853981633974483
37.7866679219 107.359137843 3.67007961877 50 0.7853981633974483
299.766880205 50.4471303063 6.22822273741 80 0.7853981633974483
-252.690516522 152.456988433 1.88815122766 80 0.7853981633974483
-2.48777211096 -90.4005391986 1.52482095764 80 0.7853981633974483
152.847826593 13.6584526809 1.70635282492 80 0.7853981633974483
493.061669598 66.262109175 1.23611336383 80 0.7853981633974483
62.2054165234 312.564131292 0.512565127236 80 0.7853981633974483
166.462232819 12.3684017722 4.59714883291 80 0.7853981633974483
40.0814643243 46.2811532325 4.69884420276 80 0.7853981633974483
226.973614274 5.9533021266 4.90860956465 80 0.7853981633974483
240.817095051 64.0357179268 3.7885914381 80 0.7853981633974483
189.099576633 386.577681127 0.0102426808978 80 0.7853981633974483
443.264086282 55.3028660786 2.87174274044 80 0.7853981633974483
31.9512728842 319.460386853 2.58471338556 50 0.7853981633974483
38.6696361151 -235.673024606 1.25562099856 50 0.7853981633974483
162.076036664 1.07835269086 3.50645599866 50 0.7853981633974483
166.986283749 193.07116373 0.265638860655 80 0.7853981633974483
221.2378339 270.730352628 1.09843430457 50 0.7853981633974483
167.231030684 15.440392157 2.33879391435 80 0.7853981633974483
267.201578674 -6.10181216679 3.20562851073 80 0.7853981633974483
398.999877675 47.2452692039 3.35797621762 80 0.7853981633974483
25.5988439452 118.484049142 3.70248089558 80 0.7853981633974483
24.9442598615 118.125685076 0.144106888812 80 0.7853981633974483
325.539082694 79.5203678558 2.06762206078 50 0.7853981633974483
123.615201679 25.4756598342 3.27303589193 50 0.7853981633974483
65.4421195704 97.6242363751 3.08478428122 80 0.7853981633974483
159.063725223 180.344454592 5.71801987949 50 0.7853981633974483
185.191122859 109.375562701 1.84431568912 50 0.7853981633974483
51.6960065993 229.552617211 2.7627002512 50 0.7853981633974483
86.5313250329 115.24850839 2.29167943586 80 0.7853981633974483
